City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
297,benjamin constant,-4.3831,-70.0311,77.13,97,98,1.88,BR,1682647906
298,medicine hat,50.0501,-110.6683,55.22,33,62,1.01,CA,1682647906
299,swift current,50.2834,-107.8014,43.61,70,100,12.66,CA,1682647907
300,betare oya,5.6,14.0833,66.96,92,100,3.31,CM,1682647907
301,idri,27.5,13.2667,71.56,28,0,10.78,LY,1682647907
302,patamda,24.3,85.4167,85.3,29,91,5.37,IN,1682647907
303,walvis bay,-22.9575,14.5053,58.08,71,7,9.35,NA,1682647907
304,greymouth,-42.4667,171.2,59.16,62,5,4.23,NZ,1682647779
305,smithers,54.7804,-127.1743,49.28,64,96,5.73,CA,1682647736
306,sretensk,52.2453,117.7093,41.34,50,100,12.82,RU,1682647907
307,brezina,33.0989,1.2608,72.91,15,19,8.16,DZ,1682647907
308,betio village,1.358,172.9211,87.84,77,86,15.41,KI,1682647907
309,general pico,-35.6566,-63.7568,65.5,54,4,8.28,AR,1682647908
310,jijiga,9.35,42.8,65.77,82,100,0.87,ET,1682647908
311,jhawarian,32.3614,72.6228,77.23,41,73,7.65,PK,1682647860
312,necochea,-38.5473,-58.7368,59.7,58,38,10.25,AR,1682647908
313,port blair,11.6667,92.75,86.56,65,85,4.92,IN,1682647908
314,tommot,58.9564,126.2925,39.47,70,92,2.82,RU,1682647908
315,praia da vitoria,38.7333,-27.0667,61.75,93,2,15.05,PT,1682647908
316,palmer,42.1584,-72.3287,47.5,77,6,3.8,US,1682647791
317,pailitas,8.9565,-73.6255,77.14,91,100,3.38,CO,1682647909
318,bousso,10.4795,16.7117,89.83,35,99,6.55,TD,1682647909
319,as sulayyil,20.4607,45.5779,81.34,31,52,7.16,SA,1682647909
320,afaahiti,-17.75,-149.2833,85.06,75,35,7.49,PF,1682647909
321,zdvinsk,54.7021,78.661,62.46,39,100,13.2,RU,1682647909
322,guerrero negro,27.9769,-114.0611,59.81,85,6,17.02,MX,1682647909
323,stratford,41.1845,-73.1332,49.95,89,0,3.44,US,1682647909
324,irtyshsk,53.3333,75.4572,62.8,44,100,12.46,KZ,1682647910
325,toliara,-23.35,43.6667,67.06,86,0,10.63,MG,1682647910
326,xiangtan,27.85,112.9,66.7,96,100,3.15,CN,1682647910
327,colonia menno,-22.3667,-59.8167,63.9,83,0,7.18,PY,1682647910
328,mombetsu,44.3525,143.3525,47.93,74,97,12.1,JP,1682647910
329,acultzingo,18.7167,-97.3167,68.86,71,13,3.78,MX,1682647910
330,raduzhny,62.0961,77.475,35.64,100,100,8.21,RU,1682647910
331,amga,60.8953,131.9608,36.66,91,100,2.95,RU,1682647910
332,chingola,-12.529,27.8838,52.29,95,82,4.97,ZM,1682647911
333,nili,33.7218,66.1302,58.42,26,1,3.06,AF,1682647911
334,remire-montjoly,4.9167,-52.2667,75.24,94,20,0.0,GF,1682647911
335,antsiranana,-12.2787,49.2917,77.65,75,36,15.84,MG,1682647911
336,port mathurin,-19.6833,63.4167,78.85,80,53,14.67,MU,1682647911
337,bel ombre,-4.6167,55.4167,81.59,77,100,11.34,SC,1682647911
338,vakarai,55.6035,23.8213,34.32,90,12,8.93,LT,1682647911
339,nanpiao,41.0982,120.7479,54.66,76,100,4.29,CN,1682647911
340,pasighat,28.0667,95.3333,71.13,73,100,5.61,IN,1682647705
341,la passe,45.5549,-0.8967,57.43,91,100,1.97,FR,1682647912
342,moldova noua,44.7375,21.6669,32.04,86,2,1.39,RO,1682647912
343,hotan,37.0997,79.9269,58.19,42,100,3.83,CN,1682647912
344,mili,6.0815,171.735,82.87,78,42,17.25,MH,1682647912
345,quesnel,52.9999,-122.5029,60.08,50,70,4.34,CA,1682647912
346,newcastle,-32.9272,151.7765,78.78,63,20,3.44,AU,1682647399
347,dedovichi,57.5517,29.9502,37.71,95,91,5.06,RU,1682647912
348,teguise,29.0605,-13.564,62.82,72,0,3.44,ES,1682647912
349,daru,-9.0763,143.2092,81.52,86,100,12.59,PG,1682647912
350,noumea,-22.2763,166.4572,78.01,99,75,7.87,NC,1682647686
351,grand falls-windsor,48.9332,-55.6649,33.51,86,92,1.99,CA,1682647913
352,porto recanati,43.4365,13.6613,55.89,45,50,4.63,IT,1682647913
353,abu jibeha,11.4562,31.2285,81.05,57,100,9.91,SD,1682647913
354,cikampek,-6.4197,107.4558,83.23,75,100,2.68,ID,1682647692
355,mount gambier,-37.8333,140.7667,56.52,59,100,8.41,AU,1682647913
356,pemba,-12.974,40.5178,73.36,83,19,13.58,MZ,1682647913
357,berezovka,53.7214,25.4993,32.9,83,28,5.19,BY,1682647913
358,lavaltrie,45.8834,-73.2824,48.02,67,33,4.09,CA,1682647914
359,miguel ahumada,30.6167,-106.5167,71.37,10,22,6.8,MX,1682647914
360,port douglas,-16.4833,145.4667,80.49,62,8,13.76,AU,1682647914
361,cuers,43.2373,6.0711,56.21,81,0,2.3,FR,1682647914
362,dunedin,-45.8742,170.5036,61.81,64,6,4.0,NZ,1682647628
363,oriximina,-1.7656,-55.8661,75.54,91,100,3.58,BR,1682647914
364,partapur,23.6,74.1667,82.49,40,35,3.56,IN,1682647914
365,basco,20.4487,121.9702,78.73,85,53,15.59,PH,1682647914
366,kindu,-2.95,25.95,70.61,96,95,1.68,CD,1682647914
367,horn,51.8715,8.9451,48.13,67,98,5.7,DE,1682647915
368,chaohu,31.6,117.8667,71.98,66,74,6.71,CN,1682647915
369,mancio lima,-7.6142,-72.8958,72.93,98,100,1.48,BR,1682647915
370,otjiwarongo,-20.4637,16.6477,69.93,46,74,9.93,NA,1682647915
371,nizhneye kazanishche,42.7637,47.1603,45.12,48,68,4.99,RU,1682647915
372,oodweyne,9.4092,45.064,73.6,71,100,5.84,SO,1682647915
373,ketchikan,55.3422,-131.6461,43.27,87,100,8.05,US,1682647915
374,faya-largeau,17.9257,19.1043,82.02,14,3,14.2,TD,1682647915
375,taulaga,-11.0553,-171.0883,83.57,70,81,12.08,AS,1682647915
376,swinoujscie,53.9105,14.2471,33.15,75,35,5.84,PL,1682647916
377,lebyazh'ye,55.2689,66.4947,58.8,48,72,7.36,RU,1682647916
378,gaspe,48.8334,-64.4819,39.54,89,99,4.09,CA,1682647916
379,fort st. john,56.2499,-120.8529,49.24,51,100,14.74,CA,1682647916
380,callao,-12.0667,-77.15,76.71,78,75,12.66,PE,1682647916
381,carnarvon,-24.8667,113.6333,73.99,40,89,23.6,AU,1682647916
382,tazacorte,28.629,-17.9293,67.15,62,0,5.75,ES,1682647916
383,kristinestad,62.2743,21.376,27.1,90,52,5.99,FI,1682647916
384,timmins,48.4669,-81.3331,39.02,81,100,8.05,CA,1682647723
385,igarka,67.4667,86.5833,22.71,90,55,8.19,RU,1682647917
386,lazaro cardenas,17.9583,-102.2,77.68,70,92,7.16,MX,1682647917
387,kralendijk,12.15,-68.2667,80.58,83,75,12.66,BQ,1682647917
388,bogale,16.2833,95.4,89.46,50,0,6.71,MM,1682647917
389,severo-yeniseyskiy,60.3725,93.0408,31.15,93,100,4.29,RU,1682647917
390,hampton bays,40.869,-72.5176,48.9,92,99,7.14,US,1682647917
391,wagrowiec,52.8084,17.1996,36.82,79,13,3.67,PL,1682647917
392,salalah,17.0151,54.0924,84.29,79,75,1.14,OM,1682647762
393,mayma,52.0197,85.9114,54.25,65,100,11.12,RU,1682647917
394,lamu,-2.2717,40.902,73.62,85,89,14.7,KE,1682647917
395,guatire,10.4762,-66.5427,82.2,95,100,1.83,VE,1682647918
396,ortona,42.3496,14.4039,56.84,70,39,3.22,IT,1682647918
397,queensbury,53.7667,-1.9167,45.75,94,100,11.16,GB,1682647918
398,springs,-26.25,28.4,61.43,84,23,2.95,ZA,1682647918
399,akjoujt,19.6969,-14.4164,85.71,20,0,9.51,MR,1682647918
400,luanco,43.6152,-5.7934,61.29,98,95,2.04,ES,1682647918
401,alakurtti,66.9672,30.3491,28.49,95,100,12.53,RU,1682647918
402,navolato,24.7672,-107.6944,77.18,52,0,7.02,MX,1682647694
403,aasiaat,68.7098,-52.8699,17.82,96,64,2.01,GL,1682647918
404,bikenibeu village,1.3673,173.1241,87.76,70,20,9.22,KI,1682647918
405,opuwo,-18.0607,13.84,69.73,47,16,3.98,NA,1682647919
406,labytnangi,66.6572,66.4183,21.65,86,100,4.7,RU,1682647919
407,loralai,30.3705,68.598,66.81,40,86,2.95,PK,1682647919
408,surgut,61.25,73.4167,33.98,93,75,18.01,RU,1682647711
409,pisco,-13.7,-76.2167,69.85,83,0,2.3,PE,1682647919
410,puerto baquerizo moreno,-0.9,-89.6,78.84,81,100,10.11,EC,1682647641
411,znamensk,48.5842,45.7338,56.62,66,21,9.86,RU,1682647919
412,sakaraha,-22.9,44.5333,60.75,84,0,2.53,MG,1682647919
413,bamboo flat,11.7,92.7167,86.65,65,85,4.56,IN,1682647919
414,sao felipe,-14.8167,-41.3833,70.27,57,1,2.24,BR,1682647920
415,salinopolis,-0.6136,-47.3561,76.53,88,100,3.38,BR,1682647920
416,kargasok,59.0556,80.8572,52.52,84,39,14.43,RU,1682647920
417,vilyuysk,63.7553,121.6247,36.99,84,79,4.54,RU,1682647920
418,santa maria,-29.6842,-53.8069,60.33,79,44,2.33,BR,1682647920
419,alamos,27.0167,-108.9333,77.72,20,0,4.79,MX,1682647920
420,mount isa,-20.7333,139.5,85.77,35,9,8.05,AU,1682647681
421,west island,-12.1568,96.8225,82.38,89,80,6.91,CC,1682647920
422,tofol,5.3248,163.0078,82.18,83,100,3.44,FM,1682647921
423,uglegorsk,49.0833,142.0333,37.02,81,40,9.98,RU,1682647921
424,bend,44.0582,-121.3153,70.88,39,0,12.66,US,1682647921
425,oranjemund,-28.55,16.4333,56.26,94,5,5.73,NA,1682647921
426,cabedelo,-6.9811,-34.8339,79.47,84,76,5.28,BR,1682647764
427,vila franca do campo,37.7167,-25.4333,63.01,91,22,13.71,PT,1682647921
428,mugia,43.1041,-9.2179,55.17,76,100,3.4,ES,1682647921
429,nadi,-17.8,177.4167,84.2,74,75,5.75,FJ,1682647921
430,hatillo,18.4863,-66.8254,81.52,86,33,1.99,PR,1682647922
431,aykhal,66.0,111.5,26.8,88,89,7.36,RU,1682647922
432,howrah,22.5892,88.3103,78.8,83,20,0.0,IN,1682647922
433,sterling,39.0062,-77.4286,62.17,79,100,13.8,US,1682647670
434,kuanda,56.3161,116.0806,37.9,46,41,1.25,RU,1682647923
435,thunder bay,48.4001,-89.3168,35.82,98,99,2.82,CA,1682647865
436,macae,-22.3708,-41.7869,70.56,91,5,5.21,BR,1682647923
437,gadzhiyevo,69.2551,33.3362,22.64,84,17,11.45,RU,1682647923
438,bardai,11.65,7.2333,78.06,55,100,8.43,NG,1682647923
439,misratah,32.3754,15.0925,63.68,75,7,9.69,LY,1682647923
440,vadso,70.0744,29.7487,31.08,86,80,13.8,NO,1682647924
441,iguala de la independencia,18.35,-99.5333,91.62,18,74,2.48,MX,1682647924
442,port hedland,-20.3167,118.5667,87.85,25,100,14.97,AU,1682647924
443,aflou,34.1128,2.1023,65.21,19,53,7.36,DZ,1682647924
444,ulanhot,46.0833,122.0833,60.51,29,37,8.08,CN,1682647924
445,launceston,-41.45,147.1667,62.62,79,75,27.63,AU,1682647924
446,pahrump,36.2083,-115.9839,86.25,10,67,3.0,US,1682647917
447,selfoss,63.9331,-20.9971,33.85,96,100,5.79,IS,1682647925
448,piti village,13.4626,144.6933,88.68,74,40,18.41,GU,1682647925
449,sao jose da coroa grande,-8.8978,-35.1478,78.13,85,61,2.77,BR,1682647925
450,kapan,39.2075,46.4058,56.7,62,1,5.03,AM,1682647879
451,sel'tso,53.3675,34.1,46.89,100,75,11.18,RU,1682647925
452,dakhla,23.6848,-15.958,65.52,94,0,11.23,EH,1682647925
453,ancud,-41.8697,-73.8203,55.04,94,100,14.14,CL,1682647925
454,burutu,5.3509,5.5076,74.16,88,100,2.01,NG,1682647926
455,sarikei,2.1167,111.5167,84.4,77,95,1.86,MY,1682647926
456,kolonia town,6.964,158.206,80.71,94,100,4.61,FM,1682647926
457,mallow,52.1333,-8.6333,51.51,96,78,3.36,IE,1682647926
458,hays,30.0502,-98.0336,70.97,68,0,2.48,US,1682647257
459,bodaybo,57.8506,114.1933,40.6,64,81,0.25,RU,1682647926
460,hadibu,12.65,54.0333,82.17,74,100,6.29,YE,1682647927
461,genhe,50.7833,121.5167,43.38,40,100,9.19,CN,1682647927
462,tarawa,1.419,172.984,87.89,70,20,9.22,KI,1682647927
463,lompoc,34.6391,-120.4579,69.94,86,100,4.61,US,1682647393
464,gokarna,14.55,74.3167,80.53,74,13,3.51,IN,1682647927
465,prince george,53.9166,-122.753,57.29,30,100,5.01,CA,1682647928
466,st. john's,47.5649,-52.7093,33.67,90,98,11.01,CA,1682647847
467,suva,-18.1416,178.4415,76.48,88,75,4.61,FJ,1682647928
468,ma'rib,15.4591,45.3253,78.24,42,57,6.02,YE,1682647928
469,zhanaozen,43.3,52.8,65.59,43,0,8.32,KZ,1682647928
470,roma,43.2128,-75.4557,48.72,62,0,4.61,US,1682647929
471,khandyga,62.6667,135.6,37.13,74,100,2.04,RU,1682647929
472,bozeman,45.6796,-111.0386,44.67,52,0,8.05,US,1682647929
473,olds,51.7834,-114.102,50.41,44,38,6.31,CA,1682647807
474,sambava,-14.2667,50.1667,75.58,83,18,13.4,MG,1682647929
475,machico,32.7,-16.7667,70.72,70,20,4.61,PT,1682647929
476,auki,-8.7676,160.7034,86.54,66,7,5.66,SB,1682647929
477,calama,-22.4667,-68.9333,54.09,32,0,10.36,CL,1682647717
478,maydanshakhr,34.3956,68.8662,52.61,60,0,2.3,AF,1682647930
479,tromso,69.6496,18.957,43.38,75,20,2.3,NO,1682647885
480,revda,56.801,59.9303,49.44,88,29,5.17,RU,1682647738
481,labrador city,52.9463,-66.9114,35.85,100,100,2.48,CA,1682647810
482,kruisfontein,-34.0033,24.7314,60.89,88,44,4.09,ZA,1682647930
483,lunino,53.5918,45.2271,51.35,71,51,2.44,RU,1682647930
484,baiyin,36.5583,104.2081,46.17,23,97,14.32,CN,1682647930
485,new norfolk,-42.7826,147.0587,69.3,57,100,10.0,AU,1682647930
486,bubaque,11.2833,-15.8333,79.43,68,35,20.36,GW,1682647931
487,bouna,9.2667,-3.0,72.5,75,100,6.46,CI,1682647931
488,sirte,31.2089,16.5887,62.33,73,7,9.55,LY,1682647931
489,kapuskasing,49.4169,-82.4331,37.85,96,100,9.98,CA,1682647931
490,palmas,-10.2128,-48.3603,76.87,83,0,4.61,BR,1682647931
491,barcelos,41.5388,-8.6151,64.85,80,100,2.95,PT,1682647679
492,santana,-0.0583,-51.1817,78.98,100,20,6.91,BR,1682647932
493,anacortes,48.5126,-122.6127,63.32,73,0,12.66,US,1682647853
494,tefe,-3.3542,-64.7114,73.98,96,7,1.54,BR,1682647932
495,kavaratti,10.5669,72.642,82.99,72,93,5.73,IN,1682647932
496,dudinka,69.4058,86.1778,16.63,96,99,1.63,RU,1682647932
497,palikir - national government center,6.9248,158.1611,79.65,94,100,4.61,FM,1682647932
498,turpan,42.9333,89.1667,67.55,10,4,4.7,CN,1682647933
499,okha,53.5739,142.9478,32.85,94,100,10.69,RU,1682647933
500,campo belo,-20.8972,-45.2772,63.32,91,12,0.67,BR,1682647763
501,mumbwa,-14.9783,27.0619,57.2,72,4,5.55,ZM,1682647933
502,khorixas,-20.3667,14.9667,75.07,42,48,3.49,NA,1682647933
503,mirny,62.5353,113.9611,33.94,100,100,5.01,RU,1682647934
504,altamont,42.2068,-121.7372,78.64,15,0,3.44,US,1682647934
505,pompeu,-19.2244,-44.9353,68.7,76,91,3.02,BR,1682647850
506,myitkyina,25.3833,97.4,87.15,28,78,1.79,MM,1682647934
507,warmbad,-28.45,18.7333,57.4,55,2,3.0,NA,1682647934
508,yeniseysk,58.4497,92.1703,36.05,97,100,5.61,RU,1682647934
509,sinabang,2.4803,96.3801,81.21,80,99,2.55,ID,1682647935
510,beloyarskiy,63.7119,66.6722,25.75,90,99,11.05,RU,1682647935
511,santa luzia,-19.7697,-43.8514,68.9,79,81,2.57,BR,1682647935
512,berezovo,63.9381,65.0419,25.48,90,99,13.33,RU,1682647935
513,harwich,51.9419,1.2844,49.24,86,100,4.0,GB,1682647935
514,shalkar,47.8288,59.6258,65.3,43,83,4.03,KZ,1682647936
515,anloga,5.7947,0.8973,78.96,82,100,11.1,GH,1682647936
516,karyes,37.3,22.5,46.2,90,7,4.34,GR,1682647936
517,puerto ayacucho,5.6639,-67.6236,76.14,91,99,5.39,VE,1682647936
518,maumere,-8.6199,122.2111,84.2,70,93,3.36,ID,1682647936
519,sorong,-0.8833,131.25,83.44,73,92,4.61,ID,1682647936
520,kohat,33.582,71.4493,68.07,62,18,4.74,PK,1682647937
521,kalach,50.4258,41.0261,53.58,71,94,4.56,RU,1682647937
522,floro,61.5996,5.0328,33.76,69,1,6.91,NO,1682647937
523,tekeli,44.83,78.8239,60.17,32,9,7.63,KZ,1682647937
524,lubu,23.1742,112.2809,76.06,85,100,3.62,CN,1682647938
525,yonggang-up,38.8561,125.4244,62.92,31,70,14.18,KP,1682647938
526,gustavsberg,59.3268,18.3898,35.26,93,22,8.66,SE,1682647938
527,alofi,-19.0595,-169.9187,78.76,80,99,17.22,NU,1682647938
528,pryluky,50.5932,32.3876,43.0,89,100,13.71,UA,1682647938
529,kinablangan,7.6947,126.5503,84.79,70,91,5.61,PH,1682647938
530,sweetwater,25.7634,-80.3731,81.01,80,40,9.22,US,1682647938
531,nirmali,26.3167,86.5833,83.75,29,82,4.45,IN,1682647939
532,la mojonera,37.2923,-2.4373,62.02,33,79,3.51,ES,1682647939
533,chengde,40.9725,117.9361,63.57,51,13,6.26,CN,1682647939
534,kununurra,-15.7667,128.7333,89.58,43,3,5.75,AU,1682647939
535,irymple,-34.25,142.1667,70.09,54,83,1.99,AU,1682647939
536,wickenburg,33.9686,-112.7296,86.45,10,9,10.83,US,1682647939
537,nowa sol,51.8033,15.717,40.86,77,100,3.83,PL,1682647940
538,omutninsk,58.67,52.1932,37.31,88,100,10.04,RU,1682647940
539,vila velha,-20.3297,-40.2925,76.95,85,40,3.44,BR,1682647940
540,lensk,60.7253,114.9278,39.4,82,100,4.83,RU,1682647940
541,fumel,44.4986,0.9651,58.19,93,66,5.26,FR,1682647940
542,ambovombe,-25.1667,46.0833,68.81,84,3,11.48,MG,1682647941
543,farafangana,-22.8167,47.8333,73.33,71,66,3.6,MG,1682647941
544,peterhead,57.5058,-1.7981,45.0,94,100,21.65,GB,1682647941
545,zeya,53.75,127.2667,44.83,43,84,3.44,RU,1682647941
546,syumsi,57.1111,51.6149,48.51,95,89,3.94,RU,1682647941
547,selkirk,50.1436,-96.8845,46.11,77,98,8.1,CA,1682647902
548,porto novo,6.4965,2.6036,78.51,83,100,3.53,BJ,1682647941
549,gembu,6.7,11.2667,61.86,88,100,2.71,NG,1682647942
550,rexburg,43.826,-111.7897,49.51,29,0,16.11,US,1682647942
551,portage la prairie,49.9728,-98.2926,41.11,84,100,8.01,CA,1682647942
552,hlobyne,49.3878,33.2596,44.69,90,100,13.6,UA,1682647943
553,la cruz,23.9167,-106.9,71.8,68,0,4.09,MX,1682647943
554,boguchany,58.3814,97.4531,37.35,88,100,6.02,RU,1682647943
555,el granada,37.5027,-122.4694,83.8,80,0,19.57,US,1682647745
556,spassk-dal'niy,44.5978,132.8211,48.45,83,100,1.36,RU,1682647943
557,hasaki,35.7333,140.8333,73.29,63,0,20.09,JP,1682647944
558,jiwani,25.05,61.7417,79.47,73,50,6.73,PK,1682647944
559,chul'man,56.8479,124.9104,34.36,71,18,1.57,RU,1682647944
560,york,40.1254,-77.0,56.19,78,100,7.2,US,1682647765
561,saipan,15.1355,145.701,88.5,74,20,18.41,MP,1682647944
562,harper,4.375,-7.7169,80.51,82,100,7.99,LR,1682647776
563,fengxiang,47.5833,130.8333,54.75,19,100,5.5,CN,1682647945
564,rongelap,11.1635,166.8941,80.74,82,31,20.49,MH,1682647945
565,santa elena de uairen,4.6167,-61.1333,68.61,91,100,2.62,VE,1682647945
566,bathsheba,13.2167,-59.5167,79.41,89,40,8.05,BB,1682647945
567,san sebastian de la gomera,28.0916,-17.1133,71.17,88,100,1.14,ES,1682647945
568,mahavelona,-17.6848,49.5087,71.58,88,66,9.66,MG,1682647945
569,kalmunai,7.4167,81.8167,81.82,78,88,4.76,LK,1682647775
570,bandarbeyla,9.4942,50.8122,82.45,76,100,6.38,SO,1682647946
571,port shepstone,-30.7414,30.455,72.48,77,99,10.22,ZA,1682647946
572,quirihue,-36.2833,-72.5333,53.58,93,99,3.78,CL,1682647946
573,rio grande,-32.035,-52.0986,64.62,79,3,3.04,BR,1682647946
574,passos,-20.7189,-46.6097,63.25,95,5,1.9,BR,1682647947
575,merritt island,28.5392,-80.672,74.03,91,20,14.97,US,1682647819
576,saldanha,-33.0117,17.9442,59.67,82,1,4.81,ZA,1682647947
577,panaba,21.2833,-88.2667,79.56,68,10,15.95,MX,1682647947
578,takoradi,4.8845,-1.7554,76.62,90,100,16.28,GH,1682647947
579,dalandzadgad,43.5708,104.425,36.23,27,4,26.57,MN,1682647947
580,mek'ele,13.4967,39.4753,66.13,55,100,2.62,ET,1682647947
581,suoyarvi,62.0833,32.35,44.11,93,100,9.62,RU,1682647947
582,grand forks,47.9417,-97.4337,44.53,87,100,13.8,US,1682647948
583,najran,17.4924,44.1277,72.23,53,11,5.19,SA,1682647948
584,novokuznetsk,53.7557,87.1099,58.19,44,100,14.36,RU,1682647948
585,pascagoula,30.3658,-88.5561,70.52,93,40,0.0,US,1682647715
586,chudniv,50.052,28.1175,34.66,88,8,8.25,UA,1682647948
587,puyo,-1.4667,-77.9833,66.33,99,99,1.77,EC,1682647948
588,dapa,9.7594,126.0531,84.47,70,36,4.94,PH,1682647948
589,kitimat,54.0524,-128.6534,51.91,59,100,1.77,CA,1682647949
590,brookings,44.3114,-96.7984,58.17,74,100,8.05,US,1682647743
591,atlantic beach,30.3344,-81.3987,73.06,91,75,10.36,US,1682647949
592,fisterra,42.9049,-9.2629,55.02,76,100,4.12,ES,1682647949
593,saint-philippe,-21.3585,55.7679,71.19,74,57,8.23,RE,1682647949
594,kenai,60.5544,-151.2583,46.49,65,100,8.05,US,1682647949
595,manay,7.215,126.5397,86.92,64,94,8.97,PH,1682647949
